t,seq,v_cmd,w_cmd,omega_meas_l,omega_meas_r,yaw,yaw_rate,wE_l,wE_r,e_psi_deg,r_err_dps,sigma_err,dw_yaw,lam,omega_ref_l,omega_ref_r,pwm_l,pwm_r,vbat,fault_flags
2.9745,251,0.15,0.0,5.231,3.55285,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.17959,-0.93048,0.98574,5.48005,3.61909,0.25150805711746216,0.17050887644290924,0.0,0
2.9845,252,0.15,0.0,5.231,3.55285,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.17959,-0.93048,0.98574,5.48005,3.61909,0.25150805711746216,0.17050887644290924,0.0,0
2.9948,253,0.15,0.0,5.44041,3.79007,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.17662,-0.93048,0.98616,5.48199,3.62103,0.24152636528015137,0.15841439366340637,0.0,0
3.0045,254,0.15,0.0,5.44041,3.79007,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.17662,-0.93048,0.98616,5.48199,3.62103,0.24152636528015137,0.15841439366340637,0.0,0
3.015,255,0.15,0.0,5.45512,3.74371,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18315,-0.93048,0.98524,5.47773,3.61677,0.24087870121002197,0.160866379737854,0.0,0
3.0245,256,0.15,0.0,5.45512,3.74371,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18315,-0.93048,0.98524,5.47773,3.61677,0.24087870121002197,0.160866379737854,0.0,0
3.0347,257,0.15,0.0,5.45615,3.74046,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18361,-0.93048,0.98517,5.47743,3.61647,0.24004745483398438,0.16041292250156403,0.0,0
3.0445,258,0.15,0.0,5.45615,3.74046,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18361,-0.93048,0.98517,5.47743,3.61647,0.24004745483398438,0.16041292250156403,0.0,0
3.0545,259,0.15,0.0,5.45615,3.74046,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18361,-0.93048,0.98517,5.47743,3.61647,0.24004745483398438,0.16041292250156403,0.0,0
3.0644,260,0.15,0.0,5.23211,3.68083,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.16602,-0.93048,0.98755,5.4884,3.62743,0.2508026659488678,0.16345834732055664,0.0,0
3.0745,261,0.15,0.0,5.23211,3.68083,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.16602,-0.93048,0.98755,5.4884,3.62743,0.2508026659488678,0.16345834732055664,0.0,0
3.0845,262,0.15,0.0,5.44049,3.67664,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18876,-0.93048,0.98444,5.47407,3.61311,0.24082830548286438,0.1638462096452713,0.0,0
3.0945,263,0.15,0.0,5.44049,3.67664,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18876,-0.93048,0.98444,5.47407,3.61311,0.24082830548286438,0.1638462096452713,0.0,0
3.1045,264,0.15,0.0,5.45513,3.79877,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.17726,-0.93048,0.98607,5.48157,3.62061,0.24014165997505188,0.15722692012786865,0.0,0
3.1145,265,0.15,0.0,5.45513,3.79877,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.17726,-0.93048,0.98607,5.48157,3.62061,0.24014165997505188,0.15722692012786865,0.0,0
3.1244,266,0.15,0.0,5.57153,3.28242,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.24498,-0.93048,0.97581,5.43424,3.57328,0.2342873215675354,0.1828300654888153,0.0,0
3.1344,267,0.15,0.0,5.57153,3.28242,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.24498,-0.93048,0.97581,5.43424,3.57328,0.2342873215675354,0.1828300654888153,0.0,0
3.1444,268,0.15,0.0,5.24022,3.77108,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.15722,-0.93048,0.98868,5.49363,3.63267,0.25017035007476807,0.15862485766410828,0.0,0
3.1543,269,0.15,0.0,5.24022,3.77108,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.15722,-0.93048,0.98868,5.49363,3.63267,0.25017035007476807,0.15862485766410828,0.0,0
3.1644,270,0.15,0.0,5.55643,3.68298,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.20049,-0.93048,0.98278,5.4664,3.60544,0.23501163721084595,0.16302044689655304,0.0,0
3.1745,271,0.15,0.0,5.55643,3.68298,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.20049,-0.93048,0.98278,5.4664,3.60544,0.23501163721084595,0.16302044689655304,0.0,0
3.1844,272,0.15,0.0,5.46327,3.73619,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.18483,-0.93048,0.985,5.47664,3.61567,0.23947815597057343,0.16064217686653137,0.0,0
3.1944,273,0.15,0.0,5.46327,3.73619,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.18483,-0.93048,0.985,5.47664,3.61567,0.23947815597057343,0.16064217686653137,0.0,0
3.2043,274,0.15,0.0,5.5721,3.56516,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.21478,-0.93048,0.98061,5.45636,3.5954,0.23365509510040283,0.1684076339006424,0.0,0
3.2144,275,0.15,0.0,5.5721,3.56516,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.21478,-0.93048,0.98061,5.45636,3.5954,0.23365509510040283,0.1684076339006424,0.0,0
3.2244,276,0.15,0.0,5.46437,3.55314,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.20454,-0.93048,0.98217,5.46356,3.6026,0.23878923058509827,0.16912531852722168,0.0,0
3.2344,277,0.15,0.0,5.46437,3.55314,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.20454,-0.93048,0.98217,5.46356,3.6026,0.23878923058509827,0.16912531852722168,0.0,0
3.2444,278,0.15,0.0,5.4568,3.79009,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.17837,-0.93048,0.98591,5.48085,3.61989,0.23912161588668823,0.15695607662200928,0.0,0
3.2543,279,0.15,0.0,5.4568,3.79009,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.17837,-0.93048,0.98591,5.48085,3.61989,0.23912161588668823,0.15695607662200928,0.0,0
3.2643,280,0.15,0.0,5.45627,3.28181,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.23271,-0.93048,0.9778,5.44342,3.58245,0.23911675810813904,0.18241634964942932,0.0,0
3.2745,281,0.15,0.0,5.45627,3.28181,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.23271,-0.93048,0.9778,5.44342,3.58245,0.23911675810813904,0.18241634964942932,0.0,0
3.2844,282,0.15,0.0,5.631,3.77103,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.19905,-0.93048,0.98299,5.46736,3.6064,0.2318514883518219,0.15929485857486725,0.0,0
3.2944,283,0.15,0.0,5.631,3.77103,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.19905,-0.93048,0.98299,5.46736,3.6064,0.2318514883518219,0.15929485857486725,0.0,0
3.3044,284,0.15,0.0,5.58388,3.68298,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.20343,-0.93048,0.98233,5.46433,3.60337,0.23413793742656708,0.1637156456708908,0.0,0
3.3143,285,0.15,0.0,5.58388,3.68298,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.20343,-0.93048,0.98233,5.46433,3.60337,0.23413793742656708,0.1637156456708908,0.0,0
3.3244,286,0.15,0.0,5.58057,3.73619,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.19738,-0.93048,0.98323,5.46845,3.60749,0.23432406783103943,0.16136434674263,0.0,0
3.3344,287,0.15,0.0,5.58057,3.73619,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.19738,-0.93048,0.98323,5.46845,3.60749,0.23432406783103943,0.16136434674263,0.0,0
3.3444,288,0.15,0.0,5.46497,3.34104,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.2273,-0.93048,0.97868,5.44746,3.5865,0.2398935854434967,0.18050679564476013,0.0,0
3.3543,289,0.15,0.0,5.46497,3.34104,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.2273,-0.93048,0.97868,5.44746,3.5865,0.2398935854434967,0.18050679564476013,0.0,0
3.3644,290,0.15,0.0,5.57222,3.31329,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.24175,-0.93048,0.97634,5.43666,3.57569,0.23379996418952942,0.18105752766132355,0.0,0
3.3744,291,0.15,0.0,5.57222,3.31329,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.24175,-0.93048,0.97634,5.43666,3.57569,0.23379996418952942,0.18105752766132355,0.0,0
3.3844,292,0.15,0.0,5.46438,3.77324,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18098,-0.93048,0.98554,5.47915,3.61818,0.23894762992858887,0.1582057923078537,0.0,0
3.3944,293,0.15,0.0,5.46438,3.77324,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18098,-0.93048,0.98554,5.47915,3.61818,0.23894762992858887,0.1582057923078537,0.0,0
3.4044,294,0.15,0.0,5.63157,3.74253,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20216,-0.93048,0.98253,5.46523,3.60426,0.23091033101081848,0.15982818603515625,0.0,0
3.4144,295,0.15,0.0,5.63157,3.74253,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20216,-0.93048,0.98253,5.46523,3.60426,0.23091033101081848,0.15982818603515625,0.0,0
3.4244,296,0.15,0.0,5.46855,3.74037,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18495,-0.93048,0.98498,5.47656,3.6156,0.23870350420475006,0.16008159518241882,0.0,0
3.4343,297,0.15,0.0,5.46855,3.74037,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18495,-0.93048,0.98498,5.47656,3.6156,0.23870350420475006,0.16008159518241882,0.0,0
3.4443,298,0.15,0.0,5.63187,3.56545,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22114,-0.93048,0.97964,5.45189,3.59093,0.23059722781181335,0.1683623492717743,0.0,0
3.4545,299,0.15,0.0,5.63187,3.56545,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22114,-0.93048,0.97964,5.45189,3.59093,0.23059722781181335,0.1683623492717743,0.0,0
3.4645,300,0.15,0.0,5.58394,3.55316,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.21733,-0.9305,0.98022,5.45458,3.59359,0.23285958170890808,0.1690884232521057,0.0,0
3.4746,301,0.15,0.0,5.58394,3.55316,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.21733,-0.9305,0.98022,5.45458,3.59359,0.23285958170890808,0.1690884232521057,0.0,0
3.4845,302,0.15,0.0,5.63997,3.32819,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.2474,-0.9305,0.97542,5.43244,3.57145,0.23013857007026672,0.1800106167793274,0.0,0
3.4948,303,0.15,0.0,5.63997,3.32819,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.2474,-0.9305,0.97542,5.43244,3.57145,0.23013857007026672,0.1800106167793274,0.0,0
3.5045,304,0.15,0.0,5.58451,3.31239,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.24316,-0.9305,0.97611,5.43561,3.57462,0.23276221752166748,0.18090522289276123,0.0,0
3.5147,305,0.15,0.0,5.58451,3.31239,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.24316,-0.9305,0.97611,5.43561,3.57462,0.23276221752166748,0.18090522289276123,0.0,0
3.5245,306,0.15,0.0,5.64001,3.77318,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19978,-0.9305,0.98289,5.4669,3.60591,0.2274762988090515,0.15540790557861328,0.0,0
3.5345,307,0.15,0.0,5.64001,3.77318,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19978,-0.9305,0.98289,5.4669,3.60591,0.2274762988090515,0.15540790557861328,0.0,0
3.5445,308,0.15,0.0,5.18201,3.68313,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.16041,-0.9305,0.98827,5.49175,3.63076,0.25021836161613464,0.1597306728363037,0.0,0
3.5545,309,0.15,0.0,5.18201,3.68313,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.16041,-0.9305,0.98827,5.49175,3.63076,0.25021836161613464,0.1597306728363037,0.0,0
3.5644,310,0.15,0.0,5.21286,3.7362,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.15803,-0.9305,0.98858,5.49317,3.63218,0.2485731840133667,0.15719233453273773,0.0,0
3.5746,311,0.15,0.0,5.21286,3.7362,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.15803,-0.9305,0.98858,5.49317,3.63218,0.2485731840133667,0.15719233453273773,0.0,0
3.5844,312,0.15,0.0,5.43914,3.68053,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.1882,-0.9305,0.98452,5.47445,3.61346,0.23755940794944763,0.1598668247461319,0.0,0
3.5945,313,0.15,0.0,5.43914,3.68053,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.1882,-0.9305,0.98452,5.47445,3.61346,0.23755940794944763,0.1598668247461319,0.0,0
3.6044,314,0.15,0.0,5.45503,3.67662,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19032,-0.9305,0.98422,5.47307,3.61208,0.24142897129058838,0.16485776007175446,0.0,0
3.6145,315,0.15,0.0,5.45503,3.67662,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19032,-0.9305,0.98422,5.47307,3.61208,0.24142897129058838,0.16485776007175446,0.0,0
3.6244,316,0.15,0.0,5.57152,3.67635,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20282,-0.9305,0.98243,5.46478,3.60379,0.2359212338924408,0.16511967778205872,0.0,0
3.6344,317,0.15,0.0,5.57152,3.67635,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20282,-0.9305,0.98243,5.46478,3.60379,0.2359212338924408,0.16511967778205872,0.0,0
3.6444,318,0.15,0.0,5.46433,3.67633,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19135,-0.9305,0.98408,5.4724,3.61141,0.24113665521144867,0.16536933183670044,0.0,0
3.6543,319,0.15,0.0,5.46433,3.67633,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19135,-0.9305,0.98408,5.4724,3.61141,0.24113665521144867,0.16536933183670044,0.0,0
3.6645,320,0.15,0.0,5.57218,3.79874,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18979,-0.9305,0.9843,5.47342,3.61243,0.23604336380958557,0.15879765152931213,0.0,0
3.6747,321,0.15,0.0,5.57218,3.79874,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18979,-0.9305,0.9843,5.47342,3.61243,0.23604336380958557,0.15879765152931213,0.0,0
3.6851,322,0.15,0.0,5.46438,3.74432,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18408,-0.9305,0.98511,5.47714,3.61615,0.23964720964431763,0.16001462936401367,0.0,0
3.6946,323,0.15,0.0,5.46438,3.74432,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18408,-0.9305,0.98511,5.47714,3.61615,0.23964720964431763,0.16001462936401367,0.0,0
3.7045,324,0.15,0.0,5.4568,3.7405,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18368,-0.9305,0.98516,5.4774,3.61641,0.24000385403633118,0.1603635549545288,0.0,0
3.7146,325,0.15,0.0,5.4568,3.7405,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18368,-0.9305,0.98516,5.4774,3.61641,0.24000385403633118,0.1603635549545288,0.0,0
3.7245,326,0.15,0.0,5.23216,3.56546,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17837,-0.9305,0.98591,5.48086,3.61987,0.25076669454574585,0.1689203828573227,0.0,0
3.7345,327,0.15,0.0,5.23216,3.56546,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17837,-0.9305,0.98591,5.48086,3.61987,0.25076669454574585,0.1689203828573227,0.0,0
3.7445,328,0.15,0.0,5.44049,3.55317,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20198,-0.9305,0.98256,5.46537,3.60438,0.2407730519771576,0.16967543959617615,0.0,0
3.7545,329,0.15,0.0,5.44049,3.55317,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20198,-0.9305,0.98256,5.46537,3.60438,0.2407730519771576,0.16967543959617615,0.0,0
3.7646,330,0.15,0.0,5.45513,3.79009,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17819,-0.9305,0.98594,5.48098,3.61999,0.24073386192321777,0.1581997275352478,0.0,0
3.7747,331,0.15,0.0,5.45513,3.79009,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17819,-0.9305,0.98594,5.48098,3.61999,0.24073386192321777,0.1581997275352478,0.0,0
3.7853,332,0.15,0.0,5.45513,3.79009,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17819,-0.9305,0.98594,5.48098,3.61999,0.24073386192321777,0.1581997275352478,0.0,0
3.7945,333,0.15,0.0,5.45623,3.77103,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18035,-0.9305,0.98563,5.47957,3.61858,0.24073615670204163,0.1595124900341034,0.0,0
3.8045,334,0.15,0.0,5.45623,3.77103,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18035,-0.9305,0.98563,5.47957,3.61858,0.24073615670204163,0.1595124900341034,0.0,0
3.8145,335,0.15,0.0,5.45623,3.5676,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20212,-0.9305,0.98253,5.46527,3.60428,0.24076342582702637,0.16946417093276978,0.0,0
3.8245,336,0.15,0.0,5.45623,3.5676,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20212,-0.9305,0.98253,5.46527,3.60428,0.24076342582702637,0.16946417093276978,0.0,0
3.8345,337,0.15,0.0,5.45623,3.55332,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20365,-0.9305,0.9823,5.4642,3.60321,0.2395591288805008,0.16911688446998596,0.0,0
3.8445,338,0.15,0.0,5.45623,3.55332,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20365,-0.9305,0.9823,5.4642,3.60321,0.2395591288805008,0.16911688446998596,0.0,0
3.8545,339,0.15,0.0,5.45623,3.7901,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17831,-0.9305,0.98592,5.4809,3.61991,0.23952427506446838,0.1569507122039795,0.0,0
3.8645,340,0.15,0.0,5.45623,3.7901,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17831,-0.9305,0.98592,5.4809,3.61991,0.23952427506446838,0.1569507122039795,0.0,0
3.8746,341,0.15,0.0,5.45623,3.28181,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.2327,-0.9305,0.9778,5.44343,3.58244,0.23948940634727478,0.18240687251091003,0.0,0
3.8845,342,0.15,0.0,5.45623,3.28181,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.2327,-0.9305,0.9778,5.44343,3.58244,0.23948940634727478,0.18240687251091003,0.0,0
3.8945,343,0.15,0.0,5.45623,3.77103,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18035,-0.9305,0.98563,5.47957,3.61858,0.23945456743240356,0.15813922882080078,0.0,0
3.9046,344,0.15,0.0,5.45623,3.77103,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18035,-0.9305,0.98563,5.47957,3.61858,0.23945456743240356,0.15813922882080078,0.0,0
3.9146,345,0.15,0.0,5.45637,3.68305,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18978,-0.9305,0.9843,5.47342,3.61243,0.2405426800251007,0.16362401843070984,0.0,0
3.9246,346,0.15,0.0,5.45637,3.68305,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18978,-0.9305,0.9843,5.47342,3.61243,0.2405426800251007,0.16362401843070984,0.0,0
3.9346,347,0.15,0.0,5.45624,3.6768,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19043,-0.9305,0.98421,5.473,3.61201,0.24057136476039886,0.16411806643009186,0.0,0
3.9445,348,0.15,0.0,5.45624,3.6768,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19043,-0.9305,0.98421,5.473,3.61201,0.24057136476039886,0.16411806643009186,0.0,0
3.9545,349,0.15,0.0,5.45623,3.56099,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20283,-0.9305,0.98243,5.46477,3.60378,0.24059416353702545,0.16986441612243652,0.0,0
3.9649,350,0.15,0.0,5.45623,3.56099,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20283,-0.9305,0.98243,5.46477,3.60378,0.24059416353702545,0.16986441612243652,0.0,0
3.9748,351,0.15,0.0,5.45623,3.55285,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.2037,-0.9305,0.98229,5.46416,3.60317,0.24061653017997742,0.17044873535633087,0.0,0
3.9847,352,0.15,0.0,5.45623,3.55285,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.2037,-0.9305,0.98229,5.46416,3.60317,0.24061653017997742,0.17044873535633087,0.0,0
3.9949,353,0.15,0.0,5.45623,3.79007,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17831,-0.9305,0.98592,5.4809,3.61991,0.23942142724990845,0.1571016013622284,0.0,0
4.0047,354,0.15,0.0,5.45623,3.79007,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.17831,-0.9305,0.98592,5.4809,3.61991,0.23942142724990845,0.1571016013622284,0.0,0
4.0149,355,0.15,0.0,5.45623,3.68432,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18963,-0.9305,0.98432,5.47352,3.61253,0.23938211798667908,0.16230405867099762,0.0,0
4.0257,356,0.15,0.0,5.45623,3.68432,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.18963,-0.9305,0.98432,5.47352,3.61253,0.23938211798667908,0.16230405867099762,0.0,0
4.0351,357,0.15,0.0,5.23212,3.73628,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.16008,-0.9305,0.98831,5.49195,3.63096,0.25008654594421387,0.1599455177783966,0.0,0
4.0447,358,0.15,0.0,5.23212,3.73628,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.16008,-0.9305,0.98831,5.49195,3.63096,0.25008654594421387,0.1599455177783966,0.0,0
4.0551,359,0.15,0.0,5.44049,3.56516,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20069,-0.93049,0.98275,5.46627,3.60528,0.24005813896656036,0.16828155517578125,0.0,0
4.0648,360,0.15,0.0,5.44049,3.56516,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20069,-0.93049,0.98275,5.46627,3.60528,0.24005813896656036,0.16828155517578125,0.0,0
4.0747,361,0.15,0.0,5.45513,3.55314,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20355,-0.93049,0.98232,5.46427,3.60328,0.23948383331298828,0.16915710270404816,0.0,0
4.0845,362,0.15,0.0,5.45513,3.55314,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.20355,-0.93049,0.98232,5.46427,3.60328,0.23948383331298828,0.16915710270404816,0.0,0
4.0944,363,0.15,0.0,5.45615,3.79009,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.1783,-0.93049,0.98592,5.48091,3.61992,0.23940367996692657,0.1569872796535492,0.0,0
4.1045,364,0.15,0.0,5.45615,3.79009,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.1783,-0.93049,0.98592,5.48091,3.61992,0.23940367996692657,0.1569872796535492,0.0,0
4.1144,365,0.15,0.0,5.45623,3.28181,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.2327,-0.93049,0.9778,5.44343,3.58244,0.23936936259269714,0.1824469417333603,0.0,0
4.1244,366,0.15,0.0,5.45623,3.28181,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.2327,-0.93049,0.9778,5.44343,3.58244,0.23936936259269714,0.1824469417333603,0.0,0
4.1344,367,0.15,0.0,5.57161,3.77103,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19269,-0.93049,0.98389,5.47152,3.61053,0.2338072955608368,0.1581832468509674,0.0,0
4.1444,368,0.15,0.0,5.57161,3.77103,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19269,-0.93049,0.98389,5.47152,3.61053,0.2338072955608368,0.1581832468509674,0.0,0
4.1543,369,0.15,0.0,5.46434,3.68298,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19064,-0.93049,0.98418,5.47286,3.61187,0.23933368921279907,0.1629604697227478,0.0,0
4.1643,370,0.15,0.0,5.46434,3.68298,0.16936,0.0,4.61538,4.61538,-9.70377,0.0,0.19064,-0.93049,0.98418,5.47286,3.61187,0.23933368921279907,0.1629604697227478,0.0,0
4.1744,371,0.15,0.0,5.57218,3.67679,0.16936,0.0,4.61538,4.61538,-9.70376,0.0,0.20284,-0.93049,0.98242,5.46476,3.60377,0.23415407538414001,0.16341911256313324,0.0,0
4.1843,372,0.15,0.0,5.57218,3.67679,0.16936,0.0,4.61538,4.61538,-9.70376,0.0,0.20284,-0.93049,0.98242,5.46476,3.60377,0.23415407538414001,0.16341911256313324,0.0,0
4.1944,373,0.15,0.0,5.46438,3.33687,0.16936,0.0,4.61538,4.61538,-9.70376,0.0,0.22768,-0.93049,0.97862,5.44719,3.5862,0.2393120527267456,0.17987675964832306,0.0,0
4.2044,374,0.15,0.0,5.46438,3.33687,0.16936,0.0,4.61538,4.61538,-9.70376,0.0,0.22768,-0.93049,0.97862,5.44719,3.5862,0.2393120527267456,0.17987675964832306,0.0,0
4.2145,375,0.15,0.0,5.63157,3.313,0.16936,0.0,4.61538,4.61538,-9.70376,0.0,0.24813,-0.93049,0.9753,5.43189,3.5709,0.231286883354187,0.18118351697921753,0.0,0
4.2244,376,0.15,0.0,5.63157,3.313,0.16936,0.0,4.61538,4.61538,-9.70376,0.0,0.24813,-0.93049,0.9753,5.43189,3.5709,0.231286883354187,0.18118351697921753,0.0,0
4.2344,377,0.15,0.0,5.58392,3.77322,0.16936,0.0,4.61538,4.61538,-9.70376,0.0,0.19378,-0.93049,0.98374,5.47082,3.60983,0.2304307520389557,0.15520025789737701,0.0,0
4.2444,378,0.15,0.0,5.58392,3.77322,0.16936,0.0,4.61538,4.61538,-9.70376,0.0,0.19378,-0.93049,0.98374,5.47082,3.60983,0.2304307520389557,0.15520025789737701,0.0,0
4.2545,379,0.15,0.0,5.58058,3.74253,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.1967,-0.93048,0.98332,5.46889,3.60793,0.23042282462120056,0.15667539834976196,0.0,0
4.2643,380,0.15,0.0,5.58058,3.74253,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.1967,-0.93048,0.98332,5.46889,3.60793,0.23042282462120056,0.15667539834976196,0.0,0
4.2744,381,0.15,0.0,5.58058,3.74253,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.1967,-0.93048,0.98332,5.46889,3.60793,0.23042282462120056,0.15667539834976196,0.0,0
4.2845,382,0.15,0.0,5.58034,3.74037,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.19691,-0.93048,0.98329,5.46876,3.6078,0.23026572167873383,0.15678240358829498,0.0,0
4.2945,383,0.15,0.0,5.58034,3.74037,0.16936,0.0,4.61538,4.61538,-9.7036,0.0,0.19691,-0.93048,0.98329,5.46876,3.6078,0.23026572167873383,0.15678240358829498,0.0,0
