t_ms,wref,wl,wr,dl,dr
1539,6.000,5.844,5.753,0.239,0.242
1544,6.000,6.242,6.195,0.219,0.220
1549,6.000,5.985,5.961,0.232,0.231
1554,6.000,5.852,5.840,0.239,0.237
1559,6.000,5.784,6.240,0.242,0.218
1564,6.000,6.211,5.984,0.221,0.230
1569,6.000,5.969,5.852,0.233,0.237
1574,6.000,5.844,5.784,0.239,0.240
1579,6.000,6.242,6.211,0.220,0.219
1584,6.000,5.985,5.969,0.232,0.231
1589,6.000,5.852,6.306,0.239,0.214
1594,6.000,5.784,6.018,0.242,0.228
1599,6.000,5.749,5.869,0.244,0.236
1604,6.000,6.193,5.793,0.222,0.240
1609,6.000,5.960,5.754,0.234,0.242
1614,6.000,5.839,6.195,0.240,0.220
1619,6.000,6.240,5.961,0.220,0.232
1624,6.000,5.984,5.840,0.233,0.238
1629,6.000,5.852,6.240,0.239,0.218
1634,6.000,5.784,5.984,0.243,0.230
1639,6.000,6.211,5.852,0.222,0.237
1644,6.000,5.969,5.784,0.234,0.240
1649,6.000,6.306,6.211,0.217,0.219
1654,6.000,6.018,5.969,0.231,0.231
1659,6.000,5.869,5.844,0.238,0.238
1664,6.000,5.793,6.242,0.242,0.218
1669,6.000,5.754,5.985,0.244,0.230
1674,6.000,6.195,5.852,0.222,0.237
1679,6.000,5.961,5.784,0.234,0.241
1684,6.000,5.840,6.211,0.240,0.219
1689,6.000,6.240,5.969,0.220,0.231
1694,6.000,5.984,5.844,0.233,0.238
1699,6.000,5.852,6.242,0.239,0.218
1704,6.000,5.784,5.985,0.243,0.231
1709,6.000,6.211,5.852,0.222,0.237
1714,6.000,5.969,5.784,0.234,0.241
1719,6.000,5.844,6.211,0.240,0.220
1724,6.000,6.242,5.969,0.220,0.231
1729,6.000,5.985,6.306,0.233,0.215
1734,6.000,5.852,6.018,0.240,0.229
1739,6.000,5.784,5.869,0.243,0.236
1744,6.000,6.211,5.793,0.222,0.240
1749,6.000,5.969,5.754,0.234,0.242
1754,6.000,5.844,6.195,0.240,0.220
1759,6.000,6.242,5.961,0.220,0.232
1764,6.000,5.985,5.840,0.233,0.238
1769,6.000,5.852,6.240,0.240,0.218
1774,6.000,5.784,5.984,0.243,0.231
1779,6.000,6.211,5.852,0.222,0.237
1784,6.000,5.969,5.784,0.234,0.241
1789,6.000,5.844,6.211,0.240,0.220
1794,6.000,6.242,5.969,0.221,0.232
1799,6.000,5.985,6.306,0.233,0.215
1804,6.000,5.852,6.018,0.240,0.229
1809,6.000,5.784,5.869,0.243,0.236
1814,6.000,6.211,5.793,0.222,0.240
1819,6.000,5.969,5.754,0.234,0.243
1824,6.000,6.306,6.195,0.217,0.221
1829,6.000,6.018,5.961,0.231,0.232
1834,6.000,5.869,5.840,0.239,0.238
1839,6.000,5.793,6.240,0.243,0.218
1844,6.000,5.754,5.984,0.245,0.231
1849,6.000,6.195,5.852,0.223,0.238
1854,6.000,5.961,5.784,0.235,0.241
1859,6.000,6.302,6.211,0.218,0.220
1864,6.000,6.016,5.969,0.232,0.232
1869,6.000,5.868,6.306,0.239,0.215
1874,6.000,5.792,6.018,0.243,0.229
1879,6.000,5.753,5.869,0.245,0.237
1884,6.000,6.195,5.793,0.223,0.241
1889,6.000,5.961,6.216,0.235,0.220
1894,6.000,6.302,5.971,0.218,0.232
1899,6.000,6.016,5.845,0.232,0.238
1904,6.000,5.868,6.243,0.239,0.218
1909,6.000,5.792,5.985,0.243,0.231
1914,6.000,5.753,5.853,0.245,0.238
1919,6.000,6.195,5.784,0.223,0.241
1924,6.000,5.961,6.211,0.235,0.220
1929,6.000,6.302,5.969,0.218,0.232
1934,6.000,6.016,5.844,0.232,0.238
1939,6.000,5.868,6.242,0.239,0.218
1944,6.000,5.792,5.985,0.243,0.231
1949,6.000,6.215,5.852,0.222,0.238
1954,6.000,5.971,5.784,0.234,0.241
1959,6.000,5.845,6.211,0.240,0.220
1964,6.000,6.243,5.969,0.221,0.232
1969,6.000,5.985,5.844,0.233,0.238
1974,6.000,5.853,6.242,0.240,0.219
1979,6.000,5.784,5.985,0.244,0.231
1984,6.000,6.211,5.852,0.222,0.238
1989,6.000,5.969,6.246,0.234,0.218
1994,6.000,5.844,5.987,0.241,0.231
1999,6.000,6.242,5.854,0.221,0.238
2004,0.000,5.985,6.247,-0.240,-0.256
2009,0.000,5.852,5.987,-0.240,-0.249
2014,0.000,4.860,4.930,-0.196,-0.202
2019,0.000,3.888,3.924,-0.152,-0.157
2024,0.000,3.387,3.406,-0.131,-0.135
2029,0.000,2.206,2.215,-0.076,-0.079
2034,0.000,1.597,1.602,-0.047,-0.050
2039,0.000,0.822,1.287,-0.010,-0.036
2044,0.000,0.423,0.662,0.009,-0.006
2049,0.000,0.218,0.341,0.019,0.009
2054,0.000,0.112,0.176,0.024,0.017
2059,0.000,0.058,0.090,0.027,0.021
2064,0.000,0.030,0.047,0.028,0.023
2069,0.000,0.015,0.024,0.029,0.024
2074,0.000,0.008,0.012,0.029,0.025
2079,0.000,0.004,0.006,0.029,0.025
2084,0.000,0.002,0.003,0.029,0.025
2089,0.000,0.001,0.002,0.029,0.025
2094,0.000,0.462,0.001,0.006,0.025
2099,0.000,0.238,0.000,0.017,0.025
2104,0.000,0.123,0.000,0.022,0.025
2109,0.000,0.063,0.000,0.025,0.025
2114,0.000,0.494,0.000,0.004,0.025
2119,0.000,0.255,0.000,0.015,0.025
2124,0.000,0.131,0.000,0.021,0.025
2129,0.000,0.067,0.000,0.024,0.025
2134,0.000,0.035,0.000,0.026,0.025
2139,0.000,0.018,0.000,0.027,0.025
2144,0.000,0.009,0.000,0.027,0.025
2149,0.000,0.005,0.000,0.027,0.025
2154,0.000,0.002,0.000,0.027,0.025
2159,0.000,0.001,0.000,0.027,0.025
2164,0.000,0.001,0.000,0.027,0.025
2169,0.000,0.000,0.000,0.027,0.025
2174,0.000,0.000,0.000,0.027,0.025
2179,0.000,0.000,0.000,0.027,0.025
2184,0.000,0.000,0.000,0.027,0.025
2189,0.000,0.000,0.000,0.027,0.025
2194,0.000,0.000,0.000,0.027,0.025
2199,0.000,0.000,0.000,0.027,0.025
2204,0.000,0.000,0.000,0.027,0.025
2209,0.000,0.000,0.000,0.027,0.025
2214,0.000,0.000,0.000,0.027,0.025
2219,0.000,0.000,0.000,0.027,0.025
2224,0.000,0.000,0.000,0.027,0.025
2229,0.000,0.000,0.000,0.027,0.025
2234,0.000,0.000,0.000,0.027,0.025
2239,0.000,0.000,0.000,0.027,0.025
2244,0.000,0.000,0.000,0.027,0.025
2249,0.000,0.000,0.000,0.027,0.025
2254,0.000,0.000,0.000,0.027,0.025
2259,0.000,0.000,0.000,0.027,0.025
2264,0.000,0.000,0.000,0.027,0.025
2269,0.000,0.000,0.000,0.027,0.025
2274,0.000,0.000,0.000,0.027,0.025
2279,0.000,0.000,0.000,0.027,0.025
2284,0.000,0.000,0.000,0.027,0.025
2289,0.000,0.000,0.000,0.027,0.025
2294,0.000,0.000,0.000,0.027,0.025
2299,0.000,0.000,0.000,0.027,0.025
2304,0.000,0.000,0.000,0.027,0.025
2309,0.000,0.000,0.000,0.027,0.025
2314,0.000,0.000,0.000,0.027,0.025
2319,0.000,0.000,0.000,0.027,0.025
2324,0.000,0.000,0.000,0.027,0.025
2329,0.000,0.000,0.000,0.027,0.025
2334,0.000,0.000,0.000,0.027,0.025
2339,0.000,0.000,0.000,0.027,0.025
2344,0.000,0.000,0.000,0.027,0.025
2349,0.000,0.000,0.000,0.027,0.025
2354,0.000,0.000,0.000,0.027,0.025
2359,0.000,0.000,0.000,0.027,0.025
2364,0.000,0.000,0.000,0.027,0.025
2369,0.000,0.000,0.000,0.027,0.025
2374,0.000,0.000,0.000,0.027,0.025
2379,0.000,0.000,0.000,0.027,0.025
2384,0.000,0.000,0.000,0.027,0.025
2389,0.000,0.000,0.000,0.027,0.025
2394,0.000,0.000,0.000,0.027,0.025
2399,0.000,0.000,0.000,0.027,0.025
2404,0.000,0.000,0.000,0.027,0.025
2409,0.000,0.000,0.000,0.027,0.025
2414,0.000,0.000,0.000,0.027,0.025
2419,0.000,0.000,0.000,0.027,0.025
2424,0.000,0.000,0.000,0.027,0.025
2429,0.000,0.000,0.000,0.027,0.025
2434,0.000,0.000,0.000,0.027,0.025
2439,0.000,0.000,0.000,0.027,0.025
2444,0.000,0.000,0.000,0.027,0.025
2449,0.000,0.000,0.000,0.027,0.025
2454,0.000,0.000,0.000,0.027,0.025
2459,0.000,0.000,0.000,0.027,0.025
2464,0.000,0.000,0.000,0.027,0.025
2469,0.000,0.000,0.000,0.027,0.025
2474,0.000,0.000,0.000,0.027,0.025
2479,0.000,0.000,0.000,0.027,0.025
2484,0.000,0.000,0.000,0.027,0.025
2489,0.000,0.000,0.000,0.027,0.025
2494,0.000,0.000,0.000,0.027,0.025
2499,0.000,0.000,0.000,0.027,0.025
2504,0.000,0.000,0.000,0.027,0.025
2509,0.000,0.000,0.000,0.027,0.025
2514,0.000,0.000,0.000,0.027,0.025
2519,0.000,0.000,0.000,0.027,0.025
2524,0.000,0.000,0.000,0.027,0.025
2529,0.000,0.000,0.000,0.027,0.025
2534,0.000,0.000,0.000,0.027,0.025
2539,0.000,0.000,0.000,0.027,0.025
2544,0.000,0.000,0.000,0.027,0.025
2549,0.000,0.000,0.000,0.027,0.025
2554,0.000,0.000,0.000,0.027,0.025
2559,0.000,0.000,0.000,0.027,0.025
2564,0.000,0.000,0.000,0.027,0.025
2569,0.000,0.000,0.000,0.027,0.025
2574,0.000,0.000,0.000,0.027,0.025
2579,0.000,0.000,0.000,0.027,0.025
2584,0.000,0.000,0.000,0.027,0.025
2589,0.000,0.000,0.000,0.027,0.025
2594,0.000,0.000,0.000,0.027,0.025
2599,0.000,0.000,0.000,0.027,0.025
2604,0.000,0.000,0.000,0.027,0.025
2609,0.000,0.000,0.000,0.027,0.025
2614,0.000,0.000,0.000,0.027,0.025
2619,0.000,0.000,0.000,0.027,0.025
2624,0.000,0.000,0.000,0.027,0.025
2629,0.000,0.000,0.000,0.027,0.025
2634,0.000,0.000,0.000,0.027,0.025
2639,0.000,0.000,0.000,0.027,0.025
2644,0.000,0.000,0.000,0.027,0.025
2649,0.000,0.000,0.000,0.027,0.025
2654,0.000,0.000,0.000,0.027,0.025
2659,0.000,0.000,0.000,0.027,0.025
2664,0.000,0.000,0.000,0.027,0.025
2669,0.000,0.000,0.000,0.027,0.025
2674,0.000,0.000,0.000,0.027,0.025
2679,0.000,0.000,0.000,0.027,0.025
2684,0.000,0.000,0.000,0.027,0.025
2689,0.000,0.000,0.000,0.027,0.025
2694,0.000,0.000,0.000,0.027,0.025
2699,0.000,0.000,0.000,0.027,0.025
2704,0.000,0.000,0.000,0.027,0.025
2709,0.000,0.000,0.000,0.027,0.025
2714,0.000,0.000,0.000,0.027,0.025
2719,0.000,0.000,0.000,0.027,0.025
2724,0.000,0.000,0.000,0.027,0.025
2729,0.000,0.000,0.000,0.027,0.025
2734,0.000,0.000,0.000,0.027,0.025
2739,0.000,0.000,0.000,0.027,0.025
2744,0.000,0.000,0.000,0.027,0.025
2749,0.000,0.000,0.000,0.027,0.025
2754,0.000,0.000,0.000,0.027,0.025
2759,0.000,0.000,0.000,0.027,0.025
2764,0.000,0.000,0.000,0.027,0.025
2769,0.000,0.000,0.000,0.027,0.025
2774,0.000,0.000,0.000,0.027,0.025
2779,0.000,0.000,0.000,0.027,0.025
2784,0.000,0.000,0.000,0.027,0.025
2789,0.000,0.000,0.000,0.027,0.025
2794,0.000,0.000,0.000,0.027,0.025
2799,0.000,0.000,0.000,0.027,0.025
2804,0.000,0.000,0.000,0.027,0.025
2809,0.000,0.000,0.000,0.027,0.025
2814,0.000,0.000,0.000,0.027,0.025
2819,0.000,0.000,0.000,0.027,0.025
2824,0.000,0.000,0.000,0.027,0.025
2829,0.000,0.000,0.000,0.027,0.025
2834,0.000,0.000,0.000,0.027,0.025
2839,0.000,0.000,0.000,0.027,0.025
2844,0.000,0.000,0.000,0.027,0.025
2849,0.000,0.000,0.000,0.027,0.025
2854,0.000,0.000,0.000,0.027,0.025
2859,0.000,0.000,0.000,0.027,0.025
2864,0.000,0.000,0.000,0.027,0.025
2869,0.000,0.000,0.000,0.027,0.025
2874,0.000,0.000,0.000,0.027,0.025
2879,0.000,0.000,0.000,0.027,0.025
2884,0.000,0.000,0.000,0.027,0.025
2889,0.000,0.000,0.000,0.027,0.025
2894,0.000,0.000,0.000,0.027,0.025
2899,0.000,0.000,0.000,0.027,0.025
2904,0.000,0.000,0.000,0.027,0.025
2909,0.000,0.000,0.000,0.027,0.025
2914,0.000,0.000,0.000,0.027,0.025
2919,0.000,0.000,0.000,0.027,0.025
2924,0.000,0.000,0.000,0.027,0.025
2929,0.000,0.000,0.000,0.027,0.025
2934,0.000,0.000,0.000,0.027,0.025
2939,0.000,0.000,0.000,0.027,0.025
2944,0.000,0.000,0.000,0.027,0.025
2949,0.000,0.000,0.000,0.027,0.025
2954,0.000,0.000,0.000,0.027,0.025
2959,0.000,0.000,0.000,0.027,0.025
2964,0.000,0.000,0.000,0.027,0.025
2969,0.000,0.000,0.000,0.027,0.025
2974,0.000,0.000,0.000,0.027,0.025
2979,0.000,0.000,0.000,0.027,0.025
2984,0.000,0.000,0.000,0.027,0.025
2989,0.000,0.000,0.000,0.027,0.025
2994,0.000,0.000,0.000,0.027,0.025
2999,0.000,0.000,0.000,0.027,0.025
3004,-6.000,0.000,0.000,-0.447,-0.449
3009,-6.000,0.000,0.000,-0.453,-0.455
3014,-6.000,-0.462,-0.924,-0.436,-0.414
3019,-6.000,-1.624,-1.861,-0.383,-0.373
3024,-6.000,-2.683,-2.344,-0.334,-0.353
3029,-6.000,-3.229,-3.054,-0.310,-0.321
3034,-6.000,-3.972,-3.882,-0.276,-0.282
3039,-6.000,-4.354,-4.308,-0.259,-0.263
3044,-6.000,-5.013,-4.989,-0.228,-0.231
3049,-6.000,-5.352,-4.878,-0.212,-0.237
3054,-6.000,-5.527,-5.283,-0.204,-0.218
3059,-6.000,-5.155,-5.491,-0.223,-0.208
3064,-6.000,-5.425,-5.598,-0.210,-0.204
3069,-6.000,-5.564,-5.192,-0.204,-0.224
3074,-6.000,-5.174,-5.444,-0.224,-0.213
3079,-6.000,-5.435,-5.574,-0.211,-0.207
3084,-6.000,-5.569,-5.179,-0.205,-0.227
3089,-6.000,-5.639,-5.438,-0.202,-0.215
3094,-6.000,-5.674,-5.571,-0.201,-0.209
3099,-6.000,-5.231,-5.639,-0.223,-0.206
3104,-6.000,-5.464,-5.213,-0.212,-0.227
3109,-6.000,-5.584,-5.455,-0.207,-0.216
3114,-6.000,-5.184,-5.118,-0.227,-0.233
3119,-6.000,-5.440,-5.406,-0.215,-0.220
3124,-6.000,-5.572,-5.554,-0.209,-0.213
3129,-6.000,-5.640,-5.631,-0.206,-0.210
3134,-6.000,-5.213,-5.208,-0.228,-0.231
3139,-6.000,-5.455,-5.453,-0.217,-0.220
3144,-6.000,-5.580,-5.579,-0.211,-0.214
3149,-6.000,-5.182,-5.181,-0.231,-0.234
3154,-6.000,-5.439,-5.439,-0.219,-0.222
3159,-6.000,-5.572,-5.571,-0.213,-0.216
3164,-6.000,-5.640,-5.640,-0.210,-0.213
3169,-6.000,-5.675,-5.675,-0.209,-0.212
3174,-6.000,-5.693,-5.693,-0.208,-0.211
3179,-6.000,-5.240,-5.240,-0.231,-0.234
3184,-6.000,-5.469,-5.469,-0.221,-0.223
3189,-6.000,-5.587,-5.587,-0.215,-0.218
3194,-6.000,-5.648,-5.648,-0.213,-0.215
3199,-6.000,-5.217,-5.217,-0.234,-0.237
3204,-6.000,-5.457,-5.457,-0.223,-0.226
3209,-6.000,-5.581,-5.581,-0.218,-0.220
3214,-6.000,-5.644,-5.644,-0.215,-0.218
3219,-6.000,-5.677,-5.677,-0.214,-0.216
3224,-6.000,-5.694,-5.694,-0.213,-0.216
3229,-6.000,-5.703,-5.703,-0.213,-0.216
3234,-6.000,-5.707,-5.707,-0.213,-0.216
3239,-6.000,-5.710,-5.248,-0.213,-0.239
3244,-6.000,-5.249,-5.473,-0.236,-0.229
3249,-6.000,-5.474,-5.589,-0.226,-0.223
3254,-6.000,-5.589,-5.649,-0.221,-0.221
3259,-6.000,-5.649,-5.679,-0.218,-0.220
3264,-6.000,-5.679,-5.695,-0.217,-0.219
3269,-6.000,-5.695,-5.241,-0.216,-0.242
3274,-6.000,-5.703,-5.470,-0.216,-0.231
3279,-6.000,-5.708,-5.587,-0.216,-0.226
3284,-6.000,-5.248,-5.648,-0.240,-0.223
3289,-6.000,-5.473,-5.679,-0.229,-0.222
3294,-6.000,-5.589,-5.695,-0.224,-0.222
3299,-6.000,-5.649,-5.703,-0.221,-0.222
3304,-6.000,-5.679,-5.707,-0.220,-0.222
3309,-6.000,-5.695,-5.710,-0.220,-0.222
3314,-6.000,-5.703,-5.711,-0.220,-0.222
3319,-6.000,-5.708,-5.711,-0.220,-0.222
3324,-6.000,-5.710,-5.712,-0.220,-0.223
3329,-6.000,-5.711,-5.712,-0.220,-0.223
3334,-6.000,-5.711,-5.712,-0.220,-0.223
3339,-6.000,-5.712,-5.712,-0.221,-0.224
3344,-6.000,-5.712,-5.712,-0.221,-0.224
3349,-6.000,-5.712,-5.712,-0.221,-0.224
3354,-6.000,-5.712,-5.712,-0.222,-0.224
3359,-6.000,-5.712,-5.712,-0.222,-0.225
3364,-6.000,-5.712,-5.250,-0.222,-0.248
3369,-6.000,-5.712,-5.474,-0.222,-0.238
3374,-6.000,-5.712,-5.590,-0.223,-0.232
3379,-6.000,-5.712,-6.111,-0.223,-0.207
3384,-6.000,-5.712,-5.917,-0.223,-0.216
3389,-6.000,-5.712,-5.818,-0.224,-0.221
3394,-6.000,-5.712,-5.305,-0.224,-0.247
3399,-6.000,-5.712,-5.502,-0.224,-0.238
3404,-6.000,-5.712,-6.066,-0.224,-0.210
3409,-6.000,-5.712,-5.894,-0.225,-0.219
3414,-6.000,-5.712,-5.806,-0.225,-0.223
3419,-6.000,-5.712,-5.760,-0.225,-0.226
3424,-6.000,-5.712,-5.737,-0.226,-0.227
3429,-6.000,-5.712,-5.725,-0.226,-0.228
3434,-6.000,-5.712,-5.719,-0.226,-0.229
3439,-6.000,-6.174,-5.715,-0.203,-0.229
3444,-6.000,-5.950,-5.714,-0.214,-0.229
3449,-6.000,-5.834,-5.713,-0.220,-0.230
3454,-6.000,-5.775,-5.712,-0.223,-0.230
3459,-6.000,-5.744,-5.712,-0.225,-0.230
3464,-6.000,-5.729,-5.712,-0.226,-0.231
3469,-6.000,-5.721,-5.712,-0.227,-0.231
3474,-6.000,-5.716,-5.712,-0.227,-0.231
3479,-6.000,-5.714,-5.712,-0.228,-0.232
3484,-6.000,-5.713,-5.712,-0.228,-0.232
3489,-6.000,-5.713,-5.712,-0.228,-0.232
3494,-6.000,-5.712,-5.712,-0.229,-0.232
3499,-6.000,-5.712,-5.712,-0.229,-0.233
3504,-6.000,-5.712,-5.712,-0.229,-0.233
3509,-6.000,-5.712,-5.712,-0.229,-0.233
3514,-6.000,-5.712,-6.174,-0.230,-0.210
3519,-6.000,-6.174,-5.950,-0.207,-0.222
3524,-6.000,-5.950,-5.834,-0.218,-0.227
3529,-6.000,-5.834,-5.775,-0.224,-0.230
3534,-6.000,-5.775,-5.744,-0.227,-0.232
3539,-6.000,-5.744,-5.729,-0.229,-0.233
3544,-6.000,-5.729,-5.721,-0.230,-0.234
3549,-6.000,-5.721,-5.716,-0.230,-0.234
3554,-6.000,-5.716,-5.714,-0.231,-0.235
3559,-6.000,-5.714,-6.175,-0.231,-0.212
3564,-6.000,-5.713,-5.950,-0.232,-0.223
3569,-6.000,-5.713,-5.835,-0.232,-0.229
3574,-6.000,-6.174,-5.775,-0.209,-0.232
3579,-6.000,-5.950,-5.745,-0.220,-0.234
3584,-6.000,-5.834,-5.729,-0.226,-0.235
3589,-6.000,-5.775,-5.721,-0.229,-0.236
3594,-6.000,-5.744,-5.716,-0.231,-0.236
3599,-6.000,-5.729,-5.714,-0.232,-0.236
3604,-6.000,-6.182,-5.713,-0.210,-0.237
3609,-6.000,-5.954,-6.174,-0.221,-0.214
3614,-6.000,-5.837,-5.950,-0.227,-0.225
3619,-6.000,-5.776,-5.835,-0.230,-0.231
3624,-6.000,-5.745,-5.775,-0.232,-0.234
3629,-6.000,-5.729,-5.744,-0.233,-0.236
3634,-6.000,-5.721,-5.729,-0.233,-0.237
3639,-6.000,-5.716,-6.182,-0.234,-0.214
3644,-6.000,-5.714,-5.954,-0.234,-0.226
3649,-6.000,-6.175,-5.837,-0.212,-0.232
3654,-6.000,-5.950,-5.776,-0.223,-0.235
3659,-6.000,-5.835,-5.745,-0.228,-0.237
3664,-6.000,-5.775,-5.729,-0.232,-0.238
3669,-6.000,-5.745,-5.721,-0.233,-0.238
3674,-6.000,-6.191,-5.716,-0.211,-0.239
3679,-6.000,-5.958,-6.176,-0.223,-0.216
3684,-6.000,-5.839,-5.951,-0.229,-0.227
3689,-6.000,-5.777,-5.835,-0.232,-0.233
3694,-6.000,-5.746,-5.775,-0.234,-0.236
3699,-6.000,-5.729,-5.745,-0.235,-0.238
3704,-6.000,-5.721,-6.191,-0.236,-0.216
3709,-6.000,-6.178,-5.958,-0.213,-0.227
3714,-6.000,-5.952,-5.839,-0.224,-0.233
3719,-6.000,-5.836,-5.777,-0.230,-0.237
3724,-6.000,-5.776,-5.746,-0.233,-0.238
3729,-6.000,-6.207,-5.729,-0.212,-0.239
3734,-6.000,-5.967,-5.721,-0.224,-0.240
3739,-6.000,-5.843,-6.178,-0.230,-0.218
3744,-6.000,-5.779,-5.952,-0.233,-0.229
3749,-6.000,-5.747,-5.836,-0.235,-0.235
3754,-6.000,-5.730,-5.776,-0.236,-0.238
3759,-6.000,-5.721,-5.745,-0.237,-0.239
3764,-6.000,-6.179,-6.191,-0.214,-0.217
3769,-6.000,-5.952,-5.958,-0.225,-0.229
3774,-6.000,-5.836,-5.839,-0.231,-0.235
3779,-6.000,-5.776,-5.777,-0.234,-0.238
3784,-6.000,-6.207,-5.746,-0.213,-0.240
3789,-6.000,-5.967,-5.729,-0.225,-0.241
3794,-6.000,-5.843,-6.183,-0.231,-0.219
3799,-6.000,-5.779,-5.954,-0.234,-0.230
3804,-6.000,-5.747,-5.837,-0.236,-0.236
3809,-6.000,-5.730,-5.776,-0.237,-0.239
3814,-6.000,-6.183,-6.207,-0.215,-0.218
3819,-6.000,-5.955,-5.967,-0.226,-0.229
3824,-6.000,-5.837,-5.843,-0.232,-0.236
3829,-6.000,-5.776,-5.780,-0.235,-0.239
3834,-6.000,-6.207,-5.747,-0.214,-0.241
3839,-6.000,-5.967,-5.730,-0.226,-0.242
3844,-6.000,-5.843,-6.183,-0.232,-0.220
3849,-6.000,-5.780,-5.955,-0.235,-0.231
3854,-6.000,-5.747,-5.837,-0.237,-0.237
3859,-6.000,-5.730,-5.776,-0.238,-0.240
3864,-6.000,-6.183,-6.207,-0.216,-0.219
3869,-6.000,-5.955,-5.967,-0.227,-0.230
3874,-6.000,-5.837,-5.843,-0.233,-0.237
3879,-6.000,-6.238,-5.780,-0.213,-0.240
3884,-6.000,-5.983,-5.747,-0.226,-0.242
3889,-6.000,-5.851,-5.730,-0.232,-0.243
3894,-6.000,-5.784,-6.183,-0.236,-0.221
3899,-6.000,-5.749,-5.955,-0.238,-0.232
3904,-6.000,-5.731,-5.837,-0.239,-0.238
3909,-6.000,-6.184,-6.238,-0.217,-0.218
3914,-6.000,-5.955,-5.983,-0.228,-0.230
3919,-6.000,-5.837,-5.851,-0.234,-0.237
3924,-6.000,-5.776,-5.784,-0.237,-0.240
3929,-6.000,-6.207,-5.749,-0.216,-0.242
3934,-6.000,-5.967,-5.731,-0.227,-0.244
3939,-6.000,-5.843,-6.184,-0.234,-0.221
3944,-6.000,-5.780,-5.955,-0.237,-0.232
3949,-6.000,-6.209,-5.837,-0.216,-0.238
3954,-6.000,-5.968,-6.238,-0.228,-0.218
3959,-6.000,-5.844,-5.983,-0.234,-0.231
3964,-6.000,-5.780,-5.851,-0.237,-0.238
3969,-6.000,-6.209,-5.784,-0.216,-0.241
3974,-6.000,-5.968,-5.749,-0.228,-0.243
3979,-6.000,-5.844,-6.193,-0.234,-0.221
3984,-6.000,-5.780,-5.960,-0.237,-0.233
3989,-6.000,-5.747,-5.839,-0.239,-0.239
3994,-6.000,-6.192,-5.778,-0.217,-0.242
3999,-6.000,-5.959,-6.208,-0.229,-0.221
4004,-6.000,-5.839,-5.967,-0.235,-0.232
4009,-6.000,-6.239,-5.843,-0.215,-0.239
4014,-6.000,-5.983,-5.780,-0.227,-0.242
4019,-6.000,-5.852,-5.747,-0.234,-0.244
4024,-6.000,-5.784,-6.192,-0.238,-0.222
4029,-6.000,-5.749,-5.959,-0.240,-0.233
4034,-6.000,-6.193,-5.839,-0.218,-0.239
4039,-6.000,-5.960,-6.239,-0.229,-0.220
4044,-6.000,-5.839,-5.983,-0.235,-0.232
4049,-6.000,-6.240,-5.852,-0.215,-0.239
4054,-6.000,-5.984,-5.784,-0.228,-0.242
4059,-6.000,-5.852,-5.749,-0.234,-0.244
4064,-6.000,-5.784,-6.193,-0.238,-0.222
4069,-6.000,-5.749,-5.960,-0.240,-0.234
4074,-6.000,-6.193,-5.839,-0.218,-0.240
4079,-6.000,-5.960,-6.240,-0.230,-0.220
4084,-6.000,-5.839,-5.984,-0.236,-0.232
4089,-6.000,-6.240,-5.852,-0.216,-0.239
4094,-6.000,-5.984,-5.784,-0.228,-0.243
4099,-6.000,-5.852,-5.749,-0.235,-0.245
4104,-6.000,-5.784,-6.193,-0.238,-0.223
4109,-6.000,-5.749,-5.960,-0.240,-0.234
4114,-6.000,-6.193,-5.839,-0.218,-0.240
4119,-6.000,-5.960,-6.240,-0.230,-0.220
4124,-6.000,-5.839,-5.984,-0.236,-0.233
4129,-6.000,-6.240,-5.852,-0.216,-0.239
4134,-6.000,-5.984,-5.784,-0.229,-0.243
4139,-6.000,-5.852,-5.749,-0.235,-0.245
4144,-6.000,-5.784,-6.193,-0.239,-0.223
4149,-6.000,-5.749,-5.960,-0.241,-0.234
4154,-6.000,-6.193,-5.839,-0.219,-0.241
4159,-6.000,-5.960,-6.240,-0.230,-0.221
4164,-6.000,-5.839,-5.984,-0.236,-0.233
4169,-6.000,-6.240,-5.852,-0.217,-0.240
4174,-6.000,-5.984,-5.784,-0.229,-0.243
4179,-6.000,-5.852,-6.211,-0.236,-0.222
4184,-6.000,-5.784,-5.969,-0.239,-0.234
4189,-6.000,-5.749,-5.844,-0.241,-0.240
4194,-6.000,-6.193,-5.780,-0.219,-0.244
4199,-6.000,-5.960,-6.209,-0.231,-0.223
4204,-6.000,-6.301,-5.968,-0.214,-0.234
4209,-6.000,-6.015,-5.844,-0.228,-0.241
4214,-6.000,-5.868,-5.780,-0.235,-0.244
4219,-6.000,-5.792,-6.209,-0.239,-0.223
4224,-6.000,-5.753,-5.968,-0.241,-0.235
4229,-6.000,-6.195,-5.844,-0.219,-0.241
4234,-6.000,-5.961,-6.242,-0.231,-0.221
4239,-6.000,-5.840,-5.985,-0.237,-0.234
4244,-6.000,-6.240,-5.852,-0.217,-0.240
4249,-6.000,-5.984,-5.784,-0.230,-0.244
4254,-6.000,-5.852,-5.749,-0.236,-0.246
4259,-6.000,-5.784,-6.193,-0.240,-0.224
4264,-6.000,-5.749,-5.960,-0.242,-0.235
4269,-6.000,-6.193,-6.301,-0.220,-0.218
4274,-6.000,-5.960,-6.015,-0.231,-0.232
4279,-6.000,-6.301,-5.868,-0.214,-0.240
4284,-6.000,-6.015,-5.792,-0.228,-0.244
4289,-6.000,-5.868,-5.753,-0.236,-0.246
